age,income,loan_amount,savings_balance,missed_payments,loan_duration,debt_to_income,savings_ratio,default
63,1111,1906,4773,5,20,1.7140287769784173,2.502884111169376,1
49,1225,1637,3290,2,19,1.3352365415986949,2.0085470085470085,1
49,2611,2817,4386,5,4,1.0784839203675345,1.5564229950319375,1
22,271,130,2251,3,14,0.47794117647058826,17.18320610687023,1
53,2885,2480,4661,2,19,0.8593208593208593,1.8786779524385329,1
63,1393,759,2529,4,8,0.5444763271162123,3.3276315789473685,1
59,2048,2324,4606,4,19,1.1342118106393362,1.9810752688172042,1
59,2584,2517,923,5,4,0.9736943907156673,0.36656076250992853,1
56,2222,646,3052,0,10,0.2905982905982906,4.717156105100464,0
33,3941,2682,15,4,16,0.680365296803653,0.005590756615728662,1
50,4948,1229,3596,0,8,0.24833299656496263,2.9235772357723575,0
38,1498,2244,2403,4,11,1.496997998665777,1.0703786191536748,1
26,4302,2377,4451,4,3,0.5524052986288636,1.8717409587888982,1
23,1104,2374,4925,3,7,2.14841628959276,2.0736842105263156,1
62,3226,470,4010,0,9,0.14564611093895258,8.51380042462845,0
52,2228,1223,2646,0,11,0.5486765365634814,2.161764705882353,0
56,4911,1568,1101,4,16,0.31921824104234525,0.7017208413001912,1
39,2820,1591,2975,0,11,0.5639844026940801,1.868718592964824,0
58,2846,2202,1090,4,6,0.7734457323498419,0.49477984566500227,1
22,2489,2571,2906,4,22,1.0325301204819277,1.129860031104199,1
59,4072,2462,1746,5,17,0.6044684507733857,0.7088915956151035,1
40,1685,1251,4309,2,6,0.7419928825622776,3.441693290734824,1
34,3351,2179,1720,0,5,0.6500596658711217,0.7889908256880734,1
29,1640,192,448,1,23,0.1170018281535649,2.321243523316062,0
40,965,2666,3012,5,16,2.759834368530021,1.1293588301462316,1
33,4679,1381,3504,0,11,0.2950854700854701,2.5354558610709117,0
20,2638,2025,1568,0,21,0.7673361121636983,0.773938795656466,1
47,4292,1343,3186,3,8,0.3128348474260424,2.3705357142857144,1
39,4983,2899,3491,1,5,0.581661316211878,1.2037931034482758,0
26,1349,1671,2546,1,20,1.2377777777777779,1.5227272727272727,1
46,3765,515,4805,3,18,0.13674986723313862,9.312015503875969,1
64,4342,2704,4475,3,5,0.6226110983191342,1.6543438077634012,1
54,2172,2513,1047,0,4,1.1564657156005522,0.41646778042959426,1
40,2866,1644,4634,2,4,0.5734216951517266,2.8170212765957445,0
30,663,2746,4848,3,12,4.135542168674699,1.764834364761558,1
49,4418,2478,4630,1,17,0.5607603530210454,1.8676885841064945,0
63,2381,788,4768,1,5,0.3308144416456759,6.0430925221799745,0
64,1842,1765,1064,0,10,0.9576776994031471,0.6024915062287656,1
40,4088,2158,3821,2,20,0.5277573978967963,1.7698008337193145,0
62,1040,2965,567,4,13,2.8482228626320847,0.19116655428186108,1
34,2854,1630,1436,3,9,0.5709281961471103,0.8804414469650521,1
57,4318,518,4510,3,21,0.11993517017828201,8.689788053949904,1
38,765,1245,4544,0,9,1.6253263707571801,3.6468699839486356,1
19,1164,1010,4705,5,4,0.8669527896995708,4.653808110781404,1
54,2482,1454,2705,5,8,0.585581957309706,1.859106529209622,1
23,1195,1666,2483,2,7,1.3929765886287626,1.489502099580084,1
61,1387,2495,4800,1,16,1.7975504322766571,1.9230769230769231,1
35,4511,511,4829,1,20,0.11325354609929078,9.431640625,0
47,3454,1347,3779,4,6,0.3898697539797395,2.8034124629080117,1
39,856,252,4895,1,6,0.294049008168028,19.347826086956523,0
50,3182,1335,2794,5,15,0.4194156456173421,2.091317365269461,1
47,1313,191,1860,5,23,0.14535768645357686,9.6875,1
34,4606,430,3336,3,3,0.09333622747992186,7.740139211136891,1
60,756,1764,1890,4,22,2.330250990752972,1.0708215297450425,1
49,3219,1054,4826,2,7,0.3273291925465838,4.574407582938389,0
59,2504,2701,4291,4,5,1.078243512974052,1.5880829015544042,1
31,2780,1351,1097,2,23,0.48579647608773824,0.8113905325443787,0
27,251,293,1638,5,21,1.1626984126984128,5.571428571428571,1
64,1561,629,1658,1,15,0.4026888604353393,2.6317460317460317,0
53,1394,2992,1125,0,9,2.1448028673835124,0.3758770464416973,1
51,4219,1366,263,4,12,0.323696682464455,0.19239209948792976,1
26,3338,1573,2992,4,5,0.47109913147648996,1.900889453621347,1
59,1848,738,160,3,4,0.3991346673877772,0.2165087956698241,1
45,871,1710,1256,3,9,1.9610091743119267,0.734073641145529,1
28,977,1697,4865,5,11,1.7351738241308794,2.865135453474676,1
31,2479,2625,310,2,23,1.0584677419354838,0.11805026656511805,1
56,3222,2627,226,0,14,0.815079118833385,0.08599695585996955,1
64,2060,2435,272,3,12,1.1814653081028628,0.1116584564860427,1
36,3339,797,4412,3,21,0.23862275449101797,5.528822055137844,1
32,1274,2145,1922,1,15,1.6823529411764706,0.8956197576887233,1
45,1916,1801,3157,1,12,0.9394887845592071,1.7519422863485017,1
41,1483,2842,2338,5,7,1.9150943396226414,0.8223707351389378,1
25,4886,639,1601,5,17,0.13075506445672191,2.5015625,1
60,2186,429,3718,3,23,0.19615912208504802,8.646511627906976,1
26,2833,569,2422,2,5,0.20077628793225125,4.249122807017544,0
64,1201,2996,1925,0,10,2.492512479201331,0.6423089756423089,1
50,1246,633,566,3,8,0.5076182838813151,0.8927444794952681,1
50,2376,2062,2915,2,21,0.8674800168279344,1.4129907901114882,1
36,2538,566,251,2,19,0.2229224103977944,0.4426807760141093,0
20,2055,2567,2354,3,12,1.2485408560311284,0.9166666666666666,1
27,700,861,3501,2,3,1.2282453637660484,4.061484918793504,1
57,2433,1105,4770,4,15,0.4539852095316352,4.312839059674503,1
64,4774,990,2311,2,12,0.20732984293193718,2.3319878910191725,0
59,2739,2455,2115,3,14,0.8959854014598541,0.8611563517915309,1
18,4808,2055,1602,2,4,0.42732376793512167,0.7791828793774319,0
46,3914,2481,3270,3,12,0.6337164750957854,1.3174858984689766,1
51,2532,1053,513,1,23,0.41571259376233716,0.48671726755218214,0
30,800,1543,441,3,3,1.9263420724094882,0.2856217616580311,1
18,4484,1772,0,2,3,0.3950947603121516,0.0,1
51,1188,2936,902,3,22,2.469301934398654,0.30711610486891383,1
46,2081,931,1220,0,17,0.4471661863592699,1.3090128755364807,0
64,4683,943,2321,3,3,0.20132365499573016,2.4586864406779663,1
30,1954,2397,855,3,23,1.2260869565217392,0.3565471226021685,1
46,2664,1419,1017,0,11,0.5324577861163227,0.7161971830985916,0
56,2423,283,2220,0,9,0.11674917491749175,7.816901408450704,0
41,4682,1383,4680,0,18,0.29532351057014733,3.3815028901734103,0
43,1694,2946,3504,5,18,1.7380530973451327,1.1890057685782152,1
34,1052,1790,4550,4,15,1.6999050332383665,2.5404801786711335,1
24,651,2333,195,5,12,3.5782208588957056,0.08354755784061697,1
30,2524,1532,4694,3,20,0.6067326732673267,3.061969993476843,1
22,1958,2985,1332,5,11,1.5237366003062787,0.44608171466845276,1
43,4508,1896,4651,5,14,0.4204923486360612,2.451765946230891,1
20,3553,726,1517,0,15,0.20427687113111986,2.0866574965612106,0
24,4336,2155,4534,0,13,0.4968872492506341,2.102968460111317,0
56,4895,882,2697,1,17,0.1801470588235294,3.05436013590034,0
18,3538,1607,4454,5,12,0.4540830743147782,2.7699004975124377,1
34,2788,1884,3107,4,12,0.6755109358192901,1.6482758620689655,1
60,1982,874,1057,3,11,0.44074634392334844,1.208,1
42,3720,1859,2705,2,5,0.499596882558452,1.4543010752688172,0
20,1979,1963,2063,4,18,0.9914141414141414,1.05040733197556,1
32,3332,1106,2792,4,14,0.33183318331833184,2.5221318879855463,1
46,3773,776,420,1,19,0.2056173820879703,0.5405405405405406,0
60,3418,1930,4648,3,17,0.5644925416788534,2.407042982910409,1
49,3957,310,2814,3,5,0.07832238504295098,9.04823151125402,1
43,4216,1436,2840,0,7,0.3405264405975812,1.97633959638135,0
33,3037,1727,1031,0,15,0.5684660961158657,0.5966435185185185,0
42,2581,1460,1491,4,8,0.5654531371030209,1.0205338809034907,1
45,4439,589,4975,1,11,0.13265765765765766,8.432203389830509,0
26,4136,1526,1885,3,21,0.3688663282571912,1.2344466273739358,1
18,4628,2786,4947,1,9,0.6018578526679629,1.77502691065662,1
46,1619,290,509,2,15,0.17901234567901234,1.7491408934707904,0
39,4350,2818,1859,3,7,0.6476672029418524,0.6594537069882938,1
33,1530,942,1858,0,18,0.6152841280209014,1.970307529162248,1
58,3117,434,913,4,6,0.13919178960872355,2.098850574712644,1
61,1646,1742,2065,1,7,1.0576806314511233,1.1847389558232932,1
58,1640,1210,2966,0,22,0.7373552711761121,2.449215524360033,1
24,3944,678,4889,4,21,0.17186311787072242,7.200294550810015,1
31,3044,161,3837,0,8,0.052873563218390804,23.685185185185187,0
46,4375,486,1596,3,6,0.11106032906764168,3.277207392197125,1
36,1064,1269,4442,1,3,1.1915492957746479,3.4976377952755904,1
36,671,2300,1055,2,19,3.4226190476190474,0.4584963059539331,1
19,1702,718,1023,5,11,0.4216089254257193,1.4228094575799721,1
58,4884,1783,3204,0,18,0.36499488229273286,1.795964125560538,0
62,1610,2845,575,5,4,1.765983860955928,0.20203794799718905,1
32,3970,1977,198,1,13,0.4978594812389826,0.10010111223458039,1
20,2105,2325,1365,3,7,1.103988603988604,0.5868443680137575,1
28,4859,2994,1998,0,15,0.6160493827160494,0.6671118530884808,1
63,4201,586,1016,3,22,0.13945740123750594,1.7308347529812607,1
47,3704,1377,3618,2,19,0.37165991902834006,2.625544267053701,0
57,3683,2647,25,2,17,0.7185124864277959,0.00944108761329305,1
35,4762,640,1558,4,14,0.13436909510812514,2.4305772230889238,1
19,798,1635,3724,4,8,2.0463078848560703,2.2762836185819073,1
49,1191,2160,3458,4,22,1.8120805369127517,1.6001850994909763,1
25,2132,250,3356,3,15,0.11720581340834506,13.370517928286853,1
39,2984,1173,2367,4,20,0.392964824120603,2.01618398637138,1
23,3241,1338,470,1,17,0.41270820481184456,0.351008215085885,0
29,266,1090,2467,5,17,4.082397003745318,2.2612282309807514,1
64,3598,2791,4746,5,10,0.775493192553487,1.6998567335243553,1
57,2950,471,885,3,21,0.15960691291087767,1.875,1
53,669,1236,875,3,16,1.844776119402985,0.7073565076798707,1
32,1924,2399,941,4,9,1.2462337662337661,0.39208333333333334,1
45,4185,2200,3041,5,16,0.5255613951266125,1.3816447069513857,1
62,1831,1253,571,5,7,0.6839519650655022,0.45534290271132377,1
35,974,292,4149,4,17,0.2994871794871795,14.160409556313994,1
19,3212,2738,604,3,23,0.8521630874572051,0.22051843738590726,1
30,2703,1180,4420,2,17,0.4363905325443787,3.7425910245554617,0
62,1686,2244,3529,2,6,1.3301719027860106,1.5719376391982183,1
32,4219,297,4980,4,3,0.07037914691943128,16.711409395973153,1
37,4427,2294,4360,2,19,0.51806684733514,1.8997821350762527,0
46,1129,1698,381,1,22,1.502654867256637,0.22424955856386108,1
59,3212,1700,1236,1,3,0.5291005291005291,0.7266313932980599,0
46,1705,2870,2380,1,18,1.682297772567409,0.8289794496691049,1
20,4929,783,3779,3,15,0.1588235294117647,4.82015306122449,1
36,3144,432,2105,3,20,0.13736089030206677,4.861431870669746,1
20,3019,1343,1517,3,12,0.44470198675496686,1.1287202380952381,1
31,1384,1521,1533,3,20,1.0981949458483755,1.0072273324572931,1
57,488,1465,3294,3,19,2.9959100204498976,2.246930422919509,1
21,2011,1921,3440,4,11,0.9547713717693836,1.789802289281998,1
28,727,2659,3489,2,16,3.6524725274725274,1.311654135338346,1
48,1116,2319,3945,4,23,2.0760966875559537,1.7004310344827587,1
60,1908,1591,4642,2,15,0.8334206390780513,2.9158291457286434,1
49,3774,1871,870,4,22,0.49562913907284767,0.46474358974358976,1
44,3519,2110,2150,1,22,0.5994318181818182,1.0184746565608715,0
47,1606,2711,3232,0,16,1.6869943995021779,1.191740412979351,1
60,1441,2659,3231,3,13,1.8439667128987518,1.2146616541353383,1
19,3333,1312,3766,0,15,0.3935212957408518,2.8682406702208683,0
26,998,1243,4960,0,19,1.2442442442442443,3.987138263665595,1
45,1723,204,3207,1,5,0.11832946635730858,15.64390243902439,0
48,4307,2821,4493,0,3,0.6548282265552461,1.5921332388377039,1
51,3088,906,4487,0,23,0.2932988022013597,4.947078280044101,0
32,2890,1164,3826,1,7,0.4026288481494293,3.2841201716738198,0
42,4291,988,1612,2,15,0.23019571295433364,1.6299292214357937,0
53,1441,2824,1077,4,7,1.9583911234396671,0.38123893805309733,1
25,890,420,1300,5,7,0.4713804713804714,3.0878859857482186,1
26,727,2482,2158,0,14,3.409340659340659,0.8691099476439791,1
54,1695,2411,2271,3,4,1.4215801886792452,0.9415422885572139,1
62,4025,1600,2529,1,18,0.39741679085941384,1.5796377264209869,0
56,3093,2499,3260,0,19,0.8076923076923077,1.304,1
49,1092,1668,363,5,7,1.526075022872827,0.21749550629119233,1
34,586,1896,845,2,14,3.229982964224872,0.44544016868740116,1
52,1449,1619,3032,2,17,1.116551724137931,1.871604938271605,1
54,2728,2018,1327,5,8,0.7394650054965188,0.6572560673600792,1
36,4703,1965,3162,3,15,0.4177295918367347,1.6083418107833163,1
61,3728,1505,391,0,13,0.4035934566908018,0.2596281540504648,0
46,1097,2823,3255,3,19,2.57103825136612,1.1526203966005666,1
24,910,1604,2059,2,11,1.7607025246981338,1.2828660436137072,1
45,3895,2059,3237,2,18,0.5284907597535934,1.5713592233009708,0
26,2886,104,2046,4,19,0.03602355386214063,19.485714285714284,1
45,4712,2181,4241,2,22,0.4627625716104392,1.9436296975252063,0
23,615,1268,1305,1,20,2.0584415584415585,1.0283687943262412,1
46,1671,2498,2894,4,15,1.494019138755981,1.158063225290116,1
34,4380,2730,2032,3,13,0.6231454005934718,0.7440497986085682,1
33,4462,2612,764,2,15,0.5852565538875196,0.29238423268274016,0
40,2631,447,498,5,15,0.16983282674772038,1.1116071428571428,1
48,2715,1865,3368,1,14,0.6866715758468336,1.804930332261522,1
20,1295,224,2944,4,16,0.1728395061728395,13.084444444444445,1
38,1009,1913,3804,1,15,1.894059405940594,1.9874608150470219,1
43,3244,2504,4213,4,11,0.7716486902927581,1.6818363273453094,1
53,1192,2674,4460,4,16,2.2414082145850798,1.6672897196261682,1
59,1481,597,135,4,3,0.402834008097166,0.225752508361204,1
54,4570,1276,1100,5,11,0.2791511704222271,0.8613938919342208,1
39,1973,152,1871,3,6,0.07700101317122594,12.22875816993464,1
59,3761,248,4033,4,14,0.0659223817118554,16.196787148594378,1
29,4016,602,4113,4,16,0.14986308190191686,6.82089552238806,1
59,1956,969,4012,1,11,0.49514563106796117,4.1360824742268045,0
30,2573,318,204,4,5,0.12354312354312354,0.6394984326018809,1
28,2776,1400,4594,3,8,0.5041411595246669,3.2790863668807995,1
33,1091,2599,2371,5,5,2.38003663003663,0.911923076923077,1
25,4384,2230,4690,5,3,0.508551881413911,2.1021963245181534,1
57,907,837,561,1,23,0.9218061674008811,0.6694510739856802,1
57,2597,2674,3314,4,5,1.029253271747498,1.2388785046728972,1
62,4682,2551,3960,1,16,0.5447362801622891,1.5517241379310345,0
19,2334,389,2526,5,22,0.16659528907922913,6.476923076923077,1
47,2554,2567,2211,3,4,1.004696673189824,0.860981308411215,1
47,4735,438,2371,1,14,0.09248310810810811,5.400911161731207,0
29,1176,2924,4735,3,12,2.48428207306712,1.6188034188034188,1
27,934,2858,2681,2,15,3.0566844919786096,0.937740468695348,1
61,2668,1793,2806,4,22,0.6717871862120645,1.564102564102564,1
28,2740,1968,3769,3,6,0.7179861364465524,1.914169629253428,1
32,832,1086,2255,4,21,1.3037214885954382,2.0745170193192273,1
33,4468,1058,4410,3,3,0.2367420004475274,4.164305949008498,1
34,4299,1330,900,0,13,0.30930232558139537,0.67618332081142,0
43,3101,2833,1750,0,18,0.9132817537072856,0.6175017642907551,1
19,1863,1388,4899,0,21,0.7446351931330472,3.526997840172786,1
29,2215,2106,3295,3,21,0.9503610108303249,1.5638348362600853,1
43,3381,472,3159,5,14,0.13956238911886457,6.678646934460888,1
40,4263,1611,1452,5,5,0.3778142589118199,0.9007444168734491,1
35,2830,630,1243,4,20,0.2225362062875309,1.9698890649762282,1
49,4072,1023,2322,0,19,0.25116621654799903,2.267578125,0
55,1254,122,1670,4,7,0.09721115537848606,13.577235772357724,1
64,580,2251,2027,3,18,3.874354561101549,0.900088809946714,1
20,3282,340,1768,4,16,0.10356381358513554,5.18475073313783,1
55,2591,1104,3663,4,21,0.42592592592592593,3.314932126696833,1
20,1792,1996,2302,0,8,1.113218070273285,1.1527290936404606,1
47,4461,1265,1169,5,5,0.28350515463917525,0.9233807266982622,1
18,2947,913,4710,1,8,0.30970149253731344,5.153172866520788,0
47,2589,754,2432,2,14,0.2911196911196911,3.2211920529801326,0
62,3753,882,386,3,22,0.2349493873201918,0.43714609286523215,1
49,3227,2454,2430,3,13,0.7602230483271375,0.9898167006109979,1
45,1407,107,3348,3,9,0.07599431818181818,31.0,1
38,4053,1814,1405,2,3,0.4474592994573261,0.7741046831955923,0
63,744,674,123,1,18,0.9046979865771813,0.18222222222222223,1
30,3281,1011,3997,5,18,0.3080438756855576,3.949604743083004,1
44,3863,617,3452,4,19,0.1596790890269151,5.585760517799352,1
53,2439,1641,3896,5,17,0.6725409836065573,2.3727161997563946,1
24,2567,582,1624,3,23,0.2266355140186916,2.7855917667238423,1
39,3973,2354,1181,4,11,0.5923502767991947,0.5014861995753715,1
27,2827,2816,727,0,7,0.9957567185289957,0.2580759673411431,1
56,4131,678,3884,5,22,0.16408518877057116,5.720176730486009,1
32,2674,486,3670,0,10,0.18168224299065422,7.535934291581109,0
32,3330,511,1141,0,23,0.15340738516961874,2.228515625,0
21,3707,1965,2375,5,3,0.5299352750809061,1.2080366225839267,1
49,296,1493,4031,3,9,5.026936026936027,2.6981258366800533,1
40,4058,1476,358,2,13,0.36363636363636365,0.24238320920785375,0
23,2908,2067,3742,3,22,0.7105534547954624,1.809477756286267,1
41,3536,1459,2844,0,23,0.41249646593158046,1.9479452054794522,0
37,656,1005,4538,0,15,1.5296803652968036,4.510934393638171,1
54,4568,1412,2211,3,15,0.30903917706281464,1.564755838641189,1
37,3187,1062,972,2,9,0.3331242158092848,0.9143932267168391,0
29,4288,1064,360,2,13,0.2480764747027279,0.3380281690140845,0
50,4084,2287,2632,4,20,0.5598531211750306,1.1503496503496504,1
45,1231,2076,3190,1,3,1.6850649350649352,1.5358690418873375,1
25,407,2447,4948,0,14,5.997549019607843,2.0212418300653594,1
18,2137,1136,1624,2,5,0.5313376987839102,1.428320140721196,0
54,1346,763,3928,5,3,0.5664439495174461,5.141361256544503,1
39,4499,924,1756,0,6,0.20533333333333334,1.8983783783783783,0
23,2764,1987,240,1,8,0.718625678119349,0.12072434607645875,1
38,642,2547,4761,5,7,3.9611197511664074,1.8685243328100472,1
49,4984,1091,975,0,13,0.21885656970912737,0.8928571428571429,0
52,1032,1232,4318,2,22,1.1926427879961279,3.502027575020276,1
32,1661,2296,2313,4,15,1.381468110709988,1.0069656073138877,1
22,3716,1839,1305,3,13,0.4947538337368846,0.7092391304347826,1
63,1359,2454,787,5,8,1.8044117647058824,0.3205702647657841,1
23,586,1183,2428,3,21,2.0153321976149914,2.050675675675676,1
42,2241,534,555,2,17,0.23818019625334522,1.0373831775700935,0
63,2753,120,2109,2,23,0.04357298474945534,17.429752066115704,0
57,1918,2529,4942,5,15,1.3178738926524232,1.9533596837944665,1
46,4975,2392,2649,1,12,0.4807073954983923,1.106978687839532,0
24,4250,2025,1559,5,3,0.4763585038814397,0.7694965449160909,1
57,3609,1572,4235,0,15,0.43545706371191134,2.6923076923076925,0
30,889,1199,1363,1,8,1.347191011235955,1.1358333333333333,1
55,1369,2845,3959,3,23,2.076642335766423,1.3910751932536893,1
35,1152,2737,589,0,22,2.3738074588031224,0.21512052593133674,1
19,4790,489,1749,1,14,0.10206637445209768,3.5693877551020408,0
25,3696,2715,540,3,19,0.7343792263997836,0.19882179675994108,1
28,4117,1454,2422,0,20,0.3530840213695969,1.6646048109965637,0
50,2684,2406,290,4,10,0.8960893854748604,0.12048192771084337,1
55,2054,525,2090,5,16,0.25547445255474455,3.973384030418251,1
44,3639,1825,3935,5,7,0.5013736263736264,2.154983570646221,1
37,3431,1129,3958,5,4,0.32896270396270394,3.5026548672566373,1
29,2797,105,3859,4,13,0.03752680486061472,36.405660377358494,1
60,4183,290,1255,1,5,0.06931166347992351,4.312714776632302,0
48,2391,247,7,2,18,0.10326086956521739,0.028225806451612902,1
44,2835,504,1657,0,23,0.1777150916784203,3.281188118811881,0
49,856,357,4578,1,18,0.41656942823803966,12.787709497206704,0
27,4012,2877,4428,2,11,0.7169200099676053,1.5385684503127173,1
20,3540,2237,1256,5,15,0.6317424456368258,0.5612153708668454,1
62,4111,923,3950,5,12,0.2244649805447471,4.274891774891775,1
44,1996,109,1039,5,19,0.05458187280921382,9.445454545454545,1
52,4563,1210,2116,2,23,0.2651183172655565,1.7473162675474814,0
48,1962,937,684,0,19,0.4773306164034641,0.7292110874200426,0
32,4672,1087,4018,0,12,0.23261288251658463,3.693014705882353,0
33,3485,724,1797,2,10,0.2076878944348824,2.4786206896551723,0
30,1785,129,1824,3,9,0.07222844344904815,14.03076923076923,1
52,3763,2275,3534,5,16,0.6044102019128587,1.5527240773286468,1
28,2640,2568,62,1,20,0.9723589549413101,0.02413390424289607,1
38,4784,1178,260,0,23,0.24618599791013585,0.2205258693808312,0
28,3300,2452,3571,2,21,0.7428052105422599,1.4557684467998369,1
47,3444,645,3192,3,20,0.18722786647314948,4.9411764705882355,1
